0.000009	0.000956023
0.000010	0.00478011
0.000011	0.00956023
0.000012	0.0200765
0.000013	0.0239006
0.000014	0.0277247
0.000015	0.0315488
0.000016	0.0363289
0.000017	0.040153
0.000018	0.0458891
0.000019	0.0478011
0.000020	0.0525813
0.000021	0.0535373
0.000022	0.0564054
0.000023	0.0592734
0.000024	0.0611855
0.000025	0.0621415
0.000026	0.0630975
0.000029	0.0650096
0.000030	0.0659656
0.000034	0.0669216
0.000037	0.0678776
0.000089	0.0688337
0.000091	0.0697897
0.000092	0.0717017
0.000093	0.0726577
0.000094	0.0736138
0.000096	0.0745698
0.000100	0.0764818
0.000106	0.0774379
0.000107	0.0783939
0.000109	0.081262
0.000110	0.082218
0.000111	0.08413
0.000112	0.0869981
0.000113	0.0879541
0.000114	0.0898662
0.000115	0.0936902
0.000116	0.0965583
0.000117	0.100382
0.000118	0.107075
0.000119	0.113767
0.000120	0.115679
0.000121	0.122371
0.000122	0.128107
0.000123	0.131931
0.000124	0.136711
0.000125	0.138623
0.000126	0.142447
0.000127	0.15392
0.000128	0.159656
0.000129	0.167304
0.000130	0.171128
0.000131	0.174952
0.000132	0.178776
0.000133	0.183556
0.000134	0.191205
0.000135	0.197897
0.000136	0.202677
0.000137	0.207457
0.000138	0.215105
0.000139	0.217973
0.000140	0.219885
0.000141	0.221797
0.000142	0.225621
0.000143	0.227533
0.000144	0.232314
0.000145	0.236138
0.000148	0.23805
0.000149	0.240918
0.000150	0.241874
0.000151	0.245698
0.000152	0.246654
0.000153	0.249522
0.000154	0.250478
0.000157	0.251434
0.000158	0.25239
0.000159	0.254302
0.000160	0.255258
0.000163	0.256214
0.000165	0.25717
0.000166	0.260038
0.000167	0.26195
0.000175	0.263862
0.000178	0.264818
0.000180	0.268642
0.000185	0.270554
0.000186	0.273423
0.000187	0.274379
0.000189	0.275335
0.000191	0.277247
0.000193	0.279159
0.000195	0.281071
0.000196	0.282983
0.000197	0.283939
0.000198	0.285851
0.000200	0.286807
0.000201	0.288719
0.000203	0.290631
0.000205	0.293499
0.000206	0.296367
0.000207	0.298279
0.000208	0.299235
0.000209	0.302103
0.000210	0.304971
0.000211	0.306883
0.000212	0.309751
0.000213	0.31262
0.000214	0.314532
0.000215	0.315488
0.000216	0.321224
0.000217	0.323136
0.000218	0.326004
0.000219	0.330784
0.000220	0.332696
0.000221	0.335564
0.000222	0.337476
0.000223	0.340344
0.000224	0.342256
0.000225	0.345124
0.000226	0.34608
0.000227	0.349904
0.000228	0.353728
0.000229	0.355641
0.000230	0.362333
0.000231	0.364245
0.000232	0.368069
0.000233	0.372849
0.000234	0.376673
0.000235	0.383365
0.000236	0.391969
0.000237	0.412046
0.000238	0.427342
0.000239	0.442639
0.000240	0.460803
0.000241	0.482792
0.000242	0.499044
0.000243	0.51912
0.000244	0.533461
0.000245	0.545889
0.000246	0.56501
0.000247	0.585086
0.000248	0.594646
0.000249	0.613767
0.000250	0.626195
0.000251	0.643403
0.000252	0.655832
0.000253	0.670172
0.000254	0.679732
0.000255	0.68738
0.000256	0.697897
0.000257	0.700765
0.000258	0.705545
0.000259	0.707457
0.000260	0.713193
0.000261	0.714149
0.000265	0.716061
0.000266	0.717017
0.000267	0.717973
0.000268	0.720841
0.000269	0.722753
0.000270	0.724665
0.000271	0.725621
0.000273	0.726577
0.000274	0.727533
0.000275	0.729446
0.000276	0.730402
0.000277	0.731358
0.000278	0.732314
0.000279	0.73327
0.000285	0.735182
0.000291	0.73805
0.000292	0.739962
0.000295	0.74283
0.000296	0.744742
0.000297	0.746654
0.000298	0.748566
0.000300	0.749522
0.000301	0.750478
0.000302	0.751434
0.000303	0.75239
0.000304	0.753346
0.000305	0.754302
0.000306	0.755258
0.000307	0.758126
0.000308	0.760038
0.000309	0.760994
0.000311	0.763862
0.000312	0.765774
0.000313	0.768642
0.000314	0.769598
0.000315	0.773423
0.000316	0.775335
0.000317	0.776291
0.000318	0.777247
0.000319	0.782027
0.000320	0.785851
0.000321	0.788719
0.000322	0.793499
0.000323	0.796367
0.000324	0.800191
0.000325	0.804971
0.000326	0.808795
0.000327	0.810707
0.000328	0.813576
0.000329	0.816444
0.000330	0.819312
0.000331	0.820268
0.000332	0.821224
0.000333	0.824092
0.000334	0.825048
0.000336	0.826004
0.000337	0.827916
0.000338	0.83174
0.000339	0.835564
0.000341	0.838432
0.000342	0.840344
0.000344	0.8413
0.000345	0.843212
0.000346	0.845124
0.000347	0.847992
0.000349	0.848948
0.000350	0.849904
0.000351	0.85086
0.000352	0.852772
0.000353	0.854685
0.000354	0.856597
0.000355	0.857553
0.000356	0.859465
0.000357	0.861377
0.000358	0.865201
0.000360	0.869025
0.000361	0.869981
0.000363	0.870937
0.000384	0.871893
0.000410	0.872849
0.000504	0.873805
0.000554	0.874761
0.000703	0.875717
0.000798	0.876673
0.001113	0.877629
0.001136	0.878585
0.001175	0.879541
0.001255	0.880497
0.001391	0.881453
0.001627	0.882409
0.001759	0.883365
0.001958	0.884321
0.002886	0.885277
0.003100	0.886233
0.003183	0.887189
0.003258	0.888145
0.003322	0.889101
0.003558	0.890057
0.004348	0.891013
0.004435	0.891969
0.005273	0.892925
0.005895	0.893881
0.006156	0.894837
0.006262	0.895793
0.006596	0.89675
0.007029	0.897706
0.007040	0.898662
0.007477	0.899618
0.007947	0.900574
0.008439	0.90153
0.008638	0.902486
0.008851	0.903442
0.008880	0.904398
0.009345	0.905354
0.009483	0.90631
0.009537	0.907266
0.009754	0.908222
0.009840	0.909178
0.010027	0.910134
0.010039	0.91109
0.010119	0.912046
0.010402	0.913002
0.010472	0.913958
0.010695	0.914914
0.010812	0.91587
0.010983	0.916826
0.011102	0.917782
0.011479	0.918738
0.011492	0.919694
0.011751	0.92065
0.011965	0.921606
0.012095	0.922562
0.012624	0.923518
0.012709	0.924474
0.012778	0.92543
0.012824	0.926386
0.012874	0.927342
0.013000	0.928298
0.013253	0.929254
0.013644	0.93021
0.013707	0.931166
0.013805	0.932122
0.014185	0.933078
0.014297	0.934034
0.014448	0.93499
0.014617	0.935946
0.014640	0.936902
0.014734	0.937859
0.015810	0.938815
0.016554	0.939771
0.017867	0.940727
0.020407	0.941683
0.021185	0.942639
0.023298	0.943595
0.026712	0.944551
0.026812	0.945507
0.029777	0.946463
0.029790	0.947419
0.030121	0.948375
0.030523	0.949331
0.030948	0.950287
0.034371	0.951243
0.034433	0.952199
0.034467	0.953155
0.034885	0.954111
0.037328	0.955067
0.037902	0.956023
0.038547	0.956979
0.039155	0.957935
