40	849
41	1084
42	1105
43	1116
44	1280
45	1281
46	1282
47	1283
48	1284
49	1285
52	1286
56	1287
57	1288
60	1289
61	1290
65	1291
68	1292
70	1293
76	1295
86	1296
98	1297
99	1298
102	1299
110	1300
113	1301
114	1302
124	1304
127	1305
148	1306
149	1307
152	1308
166	1309
180	1329
192	1330
195	1331
202	1333
204	1388
208	1394
209	1395
215	1396
221	1398
225	1399
226	1400
227	1404
229	1407
230	1412
231	1429
245	1430
251	1431
254	1433
257	1434
260	1435
267	1437
274	1438
284	1439
286	1441
287	1442
296	1444
306	1445
310	1446
318	1448
321	1449
327	1452
332	1469
336	1470
352	1471
353	1472
355	1473
357	1474
363	1483
367	1484
370	1485
372	1486
374	1488
388	1489
394	1490
395	1492
396	1501
397	1503
398	1522
399	1523
400	1524
401	1526
407	1527
415	1556
420	1557
428	1568
429	1570
431	1572
432	1573
433	1574
441	1588
450	1589
454	1590
456	1591
457	1592
462	1593
465	1594
469	1596
481	1640
487	1641
498	1642
503	1643
504	1644
505	1645
506	1647
507	1648
511	1649
516	1650
518	1651
526	1652
529	1653
532	1654
535	1655
536	1657
542	1658
547	1659
548	1660
552	1661
553	1662
554	1663
555	1664
556	1665
557	1666
569	1667
574	1668
577	1669
591	1679
598	1680
600	1684
603	1685
606	1687
608	1688
610	1689
622	1690
627	1691
629	1692
637	1694
642	1695
652	1696
656	1697
657	1698
660	1699
664	1702
665	1703
666	1704
672	1707
674	1709
677	1710
682	1711
688	1713
706	1714
708	1715
712	1716
717	1717
718	1718
726	1719
728	1720
729	1722
738	1723
739	1725
741	1726
743	1727
751	1728
753	1729
764	1730
765	1731
781	1732
782	1734
787	1735
789	1737
790	1738
794	1739
812	1742
814	1743
815	1747
819	1748
821	1749
822	1751
824	1753
829	1754
830	1756
832	1757
836	1758
838	1759
839	1760
842	1762
846	1763
848	1764
849	1765
853	1767
857	1769
859	1770
860	1771
861	1772
870	1773
873	1774
878	1776
880	1777
883	1778
887	1779
888	1780
889	1781
890	1782
891	1788
892	1789
894	1790
896	1791
907	1793
916	1948
918	1949
919	1950
926	1952
932	1953
938	1954
941	1955
953	1956
961	1957
962	1959
978	1964
980	1965
984	1966
999	1967
1005	1969
1006	1970
1008	1971
1010	1972
1011	1973
1014	1975
1022	1977
1032	1978
1040	1979
1042	1981
1048	1982
1059	1983
1068	1985
1078	1986
1079	1987
1080	1988
1089	1990
1090	1991
1095	1992
1096	1993
1100	1994
1101	1995
1104	1996
1105	1997
1108	1998
1109	1999
1111	2001
1113	2002
1117	2003
1118	2004
1122	2005
1124	2006
1127	2007
1128	2008
1130	2009
1136	2010
1138	2011
1139	2012
1142	2014
1144	2016
1146	2017
1148	2018
1154	2019
1156	2020
1161	2021
1162	2022
1170	2023
1171	2024
1181	2025
1187	2026
1190	2027
1193	2028
1196	2036
1202	2037
1204	2038
1211	2039
1213	2040
1217	2041
1230	2042
1248	2043
1249	2044
1255	2045
1259	2047
1260	2050
1266	2051
1268	2052
1278	2053
1283	2054
1290	2058
1296	2059
1297	2061
1301	2063
1302	2064
1303	2068
1304	2073
1305	2074
1311	2075
1317	2076
1320	2077
1323	2078
1328	2080
1330	2081
1332	2083
1333	2084
1334	2087
1335	2089
1336	2097
1338	2098
1339	2100
1340	2106
1341	2107
1343	2109
1348	2111
1364	2112
1366	2113
1367	2116
1368	2119
1369	2122
1374	2143
1376	2144
1381	2145
1383	2147
1390	2148
1392	2149
1399	2150
1403	2151
1405	2152
1416	2519
1420	2520
1421	2521
1425	2522
1433	2523
1438	2524
1439	2525
1442	2527
1443	2535
1458	3168
1476	3170
1477	3171
1479	3172
1481	3173
1486	3174
1487	3175
1488	3178
1492	3179
1493	3180
1494	3182
1495	3183
1496	3186
1497	3198
1498	3221
1499	3409
1500	36640
