1056	2
674	1
753	2
904	1
1142	1
1207	1
588	1
905	6
826	3
1150	1
1136	2
833	1
906	1
1144	1
755	1
1216	1
770	5
1231	2
828	1
691	1
921	2
1152	1
1310	1
1138	1
835	1
1073	1
678	3
908	1
100	3
1160	1
829	4
1153	1
1311	2
836	2
1225	1
1304	4
757	1
1218	1
850	1
843	1
915	1
1082	2
930	155
101	5
686	3
679	1
844	2
765	1
1162	1
852	1
102	3
917	2
838	2
687	1
1227	1
1156	2
103	3
110	8
853	1
860	1
767	1
1170	1
846	1
688	2
932	1
1092	1
1315	2
104	3
111	5
847	1
940	2
933	1
696	1
1093	1
112	6
1244	1
105	8
1158	2
1316	1
862	1
120	5
106	3
863	1
113	4
1317	4
1331	1
856	2
1094	1
1318	5
121	8
107	2
200	2
114	1
778	1
871	2
1404	1
1325	1
108	8
779	1
1319	1
122	1
201	1
115	2
1168	1
1175	1
116	7
130	6
123	3
109	4
1406	1
873	1
1334	1
1262	1
952	1
1176	1
1413	1
795	1
131	4
203	1
117	2
210	1
124	2
867	2
1342	2
946	1
1500	1
874	1
1184	1
1263	1
1350	8
132	2
118	2
875	1
1185	1
796	2
1501	1
1430	405
126	3
140	2
205	2
955	1
133	1
948	1
1344	1
1337	1
1502	3
1510	3
884	1
206	1
127	9
141	10
134	37
1273	2
1417	1
1352	1
1280	1
1274	3
1511	12
892	2
135	11
128	9
142	6
1346	2
214	1
207	2
1195	1
1353	2
300	2
1512	23
1354	6
1347	1
1419	1
129	8
150	12
208	7
136	2
222	7
301	1
1282	1
1513	188
137	2
1362	2
216	4
1348	3
151	15
1434	1
144	3
1355	1
887	1
1269	1
209	1
1506	1
894	1
223	1
1514	33301
1349	2
888	1
152	6
145	10
138	10
310	2
1507	1
967	1
1435	1
218	55
160	32
153	18
139	7
1357	2
304	2
146	8
232	1
1508	2
975	1
1292	1
154	8
147	19
161	4
226	1
219	1
233	1
240	2
976	2
1509	1
897	1
148	29
162	11
241	5
227	1
1294	1
898	1
155	5
1452	1
320	1
1380	1
992	5
1381	3
235	3
163	3
156	12
170	10
149	3
228	2
1453	1
1439	1
1382	3
243	3
157	9
171	2
164	4
236	2
1447	1
229	1
244	7
1383	3
1390	1
158	7
251	6
172	6
316	1
165	1
994	1
1297	1
402	1
245	17
1456	2
173	7
238	1
180	6
166	5
252	1
410	9
159	5
324	1
1457	8
181	15
174	5
167	1
332	3
239	2
260	1
318	1
411	2
246	1
1378	1
412	19
1472	650
254	2
182	2
175	3
168	7
247	2
176	3
183	6
169	4
190	1
255	1
341	3
413	1
998	1
60	1340
1388	26
177	4
270	1
184	4
421	1
191	1
335	1
414	1
249	1
1395	1
415	2
257	1
185	1
264	1
408	2
501	1
61	1
271	1
350	1
423	1
186	5
272	2
179	13
409	2
265	1
1397	2
62	1
1490	2
194	20
70	4
1491	1
187	2
63	1
259	1
280	1
281	4
195	3
188	2
71	1
346	17
274	1
512	1
275	3
189	1
505	3
196	1
72	1
268	2
1493	1
276	3
283	1
290	1
197	2
434	1
66	1
520	2
442	11
284	4
514	3
74	1
198	1
521	1
1495	1
429	29
278	2
285	3
364	3
199	3
443	3
75	1
82	1
371	1
516	1
279	10
90	20
83	1
530	1
84	106
91	8
287	2
445	2
517	1
366	1
525	1
92	46
85	2
78	1
532	1
288	1
446	1
367	1
381	1
518	1
605	10
296	8
86	158
93	26
519	3
289	1
540	1
79	1
612	1
447	1
455	14
94	9
87	6
369	1
620	2
377	9
614	4
621	1
95	13
88	11
298	1
470	1
384	1
89	26
96	6
550	2
464	1
622	1
543	1
471	1
97	8
386	1
702	2
394	1
624	1
98	7
1020	1
617	1
1013	1
99	10
467	1
388	5
546	1
468	1
561	4
1022	1
641	1
490	1
548	7
720	1
476	1
562	1
483	2
1030	1
1103	3
1024	1
1110	1
556	1
570	1
549	1
571	1
801	1
1104	1
722	1
636	1
1025	1
643	1
486	1
1019	2
651	2
479	1
566	1
1034	1
724	1
803	2
731	1
495	44
567	1
1114	1
660	1
732	1
804	1
1028	2
1122	1
726	1
1036	2
1115	1
1201	1
568	1
740	1
569	4
1109	1
583	1
1123	1
1131	1
1210	8
742	1
656	1
670	2
591	1
901	1
1204	1
743	2
1118	1
1132	1
1125	2
671	1
808	1
1046	1
902	1
1054	1
1119	1
1127	1
903	1
1062	1
666	1
910	1
1141	1
752	1
680	1
