0.000000	20720.000000
1.000000	1209336.000000
2.000000	14728.000000
3.000000	3530496.000000
4.000000	565560.000000
5.000000	1160.000000
6.000000	2408.000000
7.000000	4008.000000
8.000000	22992.000000
9.000000	18400.000000
10.000000	865560.000000
11.000000	7656.000000
12.000000	1335288.000000
13.000000	2590504.000000
14.000000	11504872.000000
15.000000	8338608.000000
16.000000	3496.000000
17.000000	48232.000000
18.000000	258032.000000
19.000000	20347200.000000
20.000000	12133512.000000
21.000000	34032.000000
22.000000	3193712.000000
23.000000	25716120.000000
24.000000	10086664.000000
25.000000	39309320.000000
26.000000	840064.000000
27.000000	15976408.000000
28.000000	8999752.000000
29.000000	196144.000000
30.000000	4263216.000000
31.000000	17862760.000000
32.000000	3038928.000000
33.000000	19147376.000000
34.000000	22747840.000000
35.000000	8933584.000000
36.000000	2476104.000000
37.000000	3130176.000000
38.000000	4753600.000000
39.000000	2905288.000000
40.000000	1634360.000000
41.000000	3693336.000000
42.000000	6602088.000000
43.000000	3437584.000000
44.000000	1734312.000000
45.000000	11008.000000
46.000000	9592.000000
47.000000	753168.000000
48.000000	14079784.000000
49.000000	11455112.000000
50.000000	771904.000000
51.000000	2496832.000000
52.000000	5432.000000
53.000000	17048.000000
54.000000	38768.000000
55.000000	23880.000000
56.000000	28264.000000
57.000000	3080.000000
58.000000	132672.000000
59.000000	6928544.000000
60.000000	14448.000000
61.000000	13120.000000
62.000000	13200.000000
63.000000	2688.000000
64.000000	10740480.000000
65.000000	1344.000000
66.000000	3482144.000000
67.000000	21104.000000
68.000000	5728.000000
69.000000	4024.000000
70.000000	22448.000000
71.000000	2448.000000
72.000000	9032.000000
73.000000	15840.000000
74.000000	2320.000000
75.000000	9144.000000
76.000000	14808.000000
77.000000	27520.000000
78.000000	27408.000000
79.000000	1009304.000000
80.000000	15776.000000
81.000000	17920.000000
82.000000	2504.000000
83.000000	2312.000000
84.000000	2880.000000
85.000000	2360.000000
86.000000	12552.000000
87.000000	11585736.000000
88.000000	13592.000000
89.000000	14280.000000
90.000000	6640.000000
91.000000	5872.000000
92.000000	10040.000000
93.000000	7376.000000
94.000000	21352.000000
95.000000	3672.000000
96.000000	11000.000000
97.000000	7624.000000
98.000000	10344.000000
99.000000	15760.000000
100.000000	7416.000000
101.000000	16928.000000
102.000000	19744.000000
103.000000	10792.000000
104.000000	435304.000000
105.000000	7160.000000
106.000000	9056.000000
107.000000	13364896.000000
109.000000	11752.000000
110.000000	242520.000000
111.000000	15304.000000
112.000000	28320.000000
113.000000	3888.000000
114.000000	14528.000000
115.000000	12376.000000
116.000000	51008.000000
117.000000	11968.000000
118.000000	33600.000000
119.000000	8016.000000
120.000000	8248.000000
121.000000	14100808.000000
122.000000	888504.000000
123.000000	491816.000000
124.000000	3480688.000000
125.000000	5549184.000000
126.000000	11233152.000000
127.000000	5417504.000000
128.000000	31684848.000000
129.000000	1272208.000000
