40	10532
42	10533
52	11575
55	11578
56	11582
56,40	11596
57	11597
60	11757
63	11758
83	11760
85	11767
86	11768
87	11776
96	11777
97	11778
118	11779
119	11782
120	11784
126	11785
128	11786
146	11790
167	11792
201	11794
294	11795
336	11796
357	11797
371	11798
379	11800
388	11801
396	11802
399	11803
409	11804
410	11805
413	11806
417	11807
418	11808
419	11809
421	11810
422	11812
424	11813
425	11814
426	11845
430	11846
431	11848
432	11849
434	11850
435	11852
439	11853
440	11861
441	11863
442	11877
444	11883
445	11884
446	11885
447	11937
448	11939
450	11942
451	11949
453	11952
454	11954
457	11955
458	11964
460	11965
462	11969
463	11980
466	11984
469	11985
470	11988
472	11990
477	11993
479	11994
484	11995
487	11997
497	12021
498	12023
501	12050
514	12052
517	12053
522	12055
523	12056
536	12057
542	12059
545	12060
548	12061
554	12062
557	12063
563	12064
565	12071
566	12072
567	12074
570	12075
573	12076
576	12077
577	12078
584	12079
590	12080
591	12081
592	12082
593	12086
594	12087
596	12088
597	12090
603	12091
612	12092
613	12096
617	12109
620	12111
631	12112
636	12113
639	12117
656	12118
663	12128
665	12129
671	12130
677	12131
695	12132
697	12135
700	12136
707	12137
713	12138
714	12139
715	12141
716	12146
717	12148
720	12149
722	12150
727	12151
728	12152
729	12153
730	12154
731	12156
732	12158
733	12165
734	12166
735	12167
738	12169
739	12170
742	12171
748	12176
752	12178
754	12183
755	12184
759	12185
764	12186
767	12187
768	12189
769	12191
770	12192
772	12193
777	12194
779	12195
788	12196
790	12198
792	12199
796	12203
801	12209
807	12210
808	12211
811	12212
812	12217
813	12221
815	12222
831	12223
842	12224
865	12225
871	12226
874	12228
884	12229
891	12230
895	12231
905	12232
907	12233
922	12234
926	12235
928	12236
938	12237
943	12238
954	12242
957	12243
1003	12244
1007	12245
1015	12246
1219	12247
1227	12248
1234	12249
1235	12250
1241	12251
1245	12254
1246	12258
1247	12259
1248	12261
1249	12263
1250	12265
1251	12267
1258	12268
1262	12270
1265	12271
1267	12272
1273	12274
1274	12275
1277	12276
1287	12278
1301	12279
1306	12280
1308	12281
1314	12282
1315	12283
1335	12284
1400	12285
1401	12287
1424	12289
1461	12290
1481	12291
1482	12299
1483	12301
1486	12302
1490	12303
1498	12304
1500	12356
